_id,Recipe_id,Calories,cook_time,prep_time,servings,Recipe_title,total_time,Region,Sub_region,Continent,Source,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),Utensils,Processes,vegan,pescetarian,ovo_vegetarian,lacto_vegetarian,ovo_lacto_vegetarian
64057221a13d0d2d3589119d,3686,75.0,45,20,20,Sweet Potato Hummus,80,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,199.6086,1316.2291,67.0406,32.7937,oven||fork||oven,preheat||poke||roast||cool||cut||combine||scoop||add||combine||add||blend||smooth||smooth,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589119e,3687,552.0,45,20,6,Lamb and Okra Stew,65,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,83.2076,1455.5194,220.639,25.1943,skillet||skillet||saucepan,heat||heat||add||cook||add||cook||season||cook||add||combine||stir||cover||simmer||melt||heat||add||pour||boil||stir||cover||simmer||heat||season||stir||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589119f,3688,248.0,25,360,30,Choereg (Armenian Easter Bread),385,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,32.1821,2272.269,46.6535,220.6698,saucepan||cup||bowl||bowl||bowl||bowl||oven||oven,heat||heat||boil||stir||set||cool||sprinkle||stir||pour||cook||add||stir||pour||stir||pour||knead||knead||place||set||rise||separate||seal||presentation||place||rise||preheat||brush||sprinkle||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911a3,3692,315.0,105,20,6,Jacy's Middle-Eastern Fava Bean Stew,125,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,426.2506,2586.5806,147.0265,46.2568,skillet||pan||pan||tablespoon||pot||pot,heat||add||shake||remove||heat||pour||grind||add||stirring||add||heat||pour||add||cook||heat||push||stir||cook||soften||dissolve||stir||add||squash||stir||cook||pour||simmer||cook||stir||add||simmer||cook||stir||top,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911a5,3694,94.0,0,5,24,Pomegranate Molasses,65,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,239.1728,951.68,1.921,3.1812,saucepan||cup||container,simmer||heat||simmer||stir||cool,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d358911ab,3700,321.0,35,25,6,Butter Lamb Gravy,60,Indian Subcontinent,Bangladeshi,Asian,AllRecipes,32.0231,2744.3132,162.9758,220.6399,skillet||skillet||skillet||skillet,season||heat||heat||fry||stirring||remove||set||melt||heat||add||cook||stir||stir||cook||stir||stir||stir||simmer||simmer||stir||transfer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911ad,3702,215.0,20,15,4,Spicy Shrimp (Chingri Maach),35,Indian Subcontinent,Bangladeshi,Asian,AllRecipes,39.7317,793.6081,96.8364,30.3484,skillet,heat||cook||stir||stir||cook||stir||cook||reduce||heat||add||cook||stir||heat||add||sprinkle,0.0,1.0,0.0,0.0,0.0
64057221a13d0d2d358911af,3704,343.0,20,20,4,Prawn Malai Curry,40,Indian Subcontinent,Bangladeshi,Asian,AllRecipes,36.5283,1290.7146,98.2471,87.9372,skillet||pan||pan||pan||pan,prepare||heat||heat||add||fry||stir||cook||stir||add||cook||stirring||stir||add||cook||cover||cook||pour||stir||stir||sprinkle||stir||combine||cover||add||remove||heat||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911b3,3708,336.0,40,45,8,Spicy Potato Noodles (Bataka Sev),85,Indian Subcontinent,Bangladeshi,Asian,AllRecipes,274.2556,1959.5162,82.9398,59.2364,processor||saucepan||pan||fork||pan||bowl||container,combine||process||add||place||boil||heat||reduce||cover||cook||mash||mix||add||seasoning||add||heat||heat||press||fry||transfer||store,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911b5,3710,435.0,20,10,6,Indian Mustard Fish,30,Indian Subcontinent,Bangladeshi,Asian,AllRecipes,101.5872,2269.6339,199.9117,121.6541,bowl||skillet||skillet||fork,place||heat||heat||cook||mix||stir||place||reduce||heat||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911b7,3712,368.0,60,25,4,Bengali Chicken Curry with Potatoes,85,Indian Subcontinent,Bangladeshi,Asian,AllRecipes,47.5523,455.499,7.84,29.2259,skillet||skillet,heat||heat||cook||stir||add||reduce||heat||stir||cook||season||cook||stir||add||simmer||stirring||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911b8,3713,404.0,30,15,4,Caramel Coated Catfish,45,Southeast Asian,Vietnamese,Asian,AllRecipes,68.986,1109.3929,191.3863,5.4153,bowl||bowl||skillet||fork||plate||plate,mix||set||combine||set||heat||heat||stirring||stir||boil||stir||cook||soften||add||cover||cook||place||cover||set||heat||stir||stir||boil||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911b9,3714,694.0,5,30,4,Pasta with Vietnamese Pesto,35,Southeast Asian,Vietnamese,Asian,AllRecipes,374.739,2749.21,37.4931,118.7018,bowl||processor||tablespoon||skillet||tablespoon,soak||drain||set||whirl||add||add||place||heat||stir||add||stir||add||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911bc,3717,158.0,0,10,1,Vietnamese Coffee,10,Southeast Asian,Vietnamese,Asian,AllRecipes,18.3318,169.44,4.0242,9.4848,,pour||top||stir||mix,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d358911ca,3731,132.0,5,60,12,Authentic Vietnamese Spring Rolls (Nem Ran Hay Cha Gio),85,Southeast Asian,Vietnamese,Asian,AllRecipes,69.6708,4210.6335,18.6388,446.8413,bowl||bowl||skillet,soak||drain||cut||combine||sprinkle||stir||soak||remove||place||fold||fold||heat||heat||fry||drain,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911cb,3732,30.0,0,5,16,Vietnamese Dipping Sauce,5,Southeast Asian,Vietnamese,Asian,AllRecipes,111.5905,492.9305,14.8293,0.0401,bowl,stir||seal,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911cd,3734,487.0,10,30,6,Banh Mi Burgers,280,Southeast Asian,Vietnamese,Asian,AllRecipes,15.851,3615.6017,131.6981,332.2983,bowl||tablespoon||bowl||cup,mix||refrigerate||place||divide||refrigerate||preheat||heat||sprinkle,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911cf,3736,70.0,0,20,4,Pickled Daikon Radish and Carrot,320,Southeast Asian,Vietnamese,Asian,AllRecipes,128.4102,550.24,9.6716,0.9656,saucepan,heat||remove||heat||refrigerate||cool||place||cover||refrigerate,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d358911d0,3737,329.0,5,30,6,Asian Garlic Beef Cubes (Vietnamese Bo Luc Lac or Shaking Beef),45,Southeast Asian,Vietnamese,Asian,AllRecipes,7.4068,1315.809,152.9023,71.5657,container||tablespoon||bowl||bowl||skillet||tablespoon,put||whisk||pour||marinate||whisk||heat||heat||add||marinade||cook||stir||mix||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911d1,3738,1263.0,7,25,1,Roasted Pork Banh Mi (Vietnamese Sandwich),32,Southeast Asian,Vietnamese,Asian,AllRecipes,9.4566,631.219,33.2938,50.3341,oven||bowl||sheet||oven,preheat||drain||set||refrigerate||mix||split||roll||pull||spread||transfer||bake||place||cut||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911d8,3745,488.0,10,20,6,Cao Lau (Vietnamese Noodle Bowl),90,Southeast Asian,Vietnamese,Asian,AllRecipes,25.5237,1998.6551,324.8545,58.4573,bowl||bowl||skillet||pot||dish,whisk||add||coat||cover||remove||heat||heat||cook||stir||add||cook||stir||boil||rinse||immerse||add||drain||combine||top,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911df,3752,184.0,35,20,6,Vietnamese Meatballs,55,Southeast Asian,Vietnamese,Asian,AllRecipes,21.3853,1682.7143,131.6857,114.7069,oven||bowl||sheet,preheat||mix||place||broil,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911e1,3754,475.0,25,30,6,Vietnamese Stir-Fry,175,Southeast Asian,Vietnamese,Asian,AllRecipes,53.8637,1897.7822,226.3047,85.5108,bowl||skillet||skillet||skillet,whisk||pour||add||coat||marinate||remove||heat||stir||cook||stir||place||set||reduce||heat||stir||cook||stir||stir||combine||remove||heat,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911f5,3774,1100.0,270,30,3,Pho,300,Southeast Asian,Vietnamese,Asian,AllRecipes,31.2522,2927.1597,447.2327,99.9812,pot||oven||pot||bowl||bowl||bowl||bowl,heat||boil||skim||reduce||heat||cover||simmer||preheat||place||remove||peel||stir||boil||add||cook||drain||divide||place||sprinkle||strain||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911f9,3778,100.0,45,10,6,Crabmeat and Asparagus Soup,55,Southeast Asian,Vietnamese,Asian,AllRecipes,13.7408,401.33,46.8138,22.2406,,fill||cover||cook,0.0,1.0,0.0,0.0,0.0
64057221a13d0d2d358911fa,3779,207.0,50,15,8,Whole Rice and Lentils (Majadara),65,Middle Eastern,Israeli,Asian,AllRecipes,160.0677,1242.0815,16.7013,60.6352,pot,heat||heat||cook||stir||add||stir||add||stir||stir||cover||place||simmer||heat,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358911fb,3780,278.0,60,20,6,Moroccan Shabbat Fish,80,Middle Eastern,Israeli,Asian,AllRecipes,35.3808,3068.2712,547.0434,71.1227,oven||dish||dish||oven,preheat||arrange||combine||mix||sprinkle||cover||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891200,3785,208.0,10,10,24,Fast and Easy Israeli Tahini Cookies,50,Middle Eastern,Israeli,Asian,AllRecipes,257.5074,1975.876,37.401,100.8,oven||sheet||bowl||sheet||fork||oven,preheat||mix||add||mix||press||arrange||press||place||cool||cool,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891202,3787,277.0,0,0,18,Strudel Roll Cookies,0,Middle Eastern,Israeli,Asian,AllRecipes,132.5294,3072.3525,30.1039,283.4573,bowl||sheet||sheet,chill||combine||spread||sprinkle||cut||place||bake||sprinkle,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d35891206,3791,480.0,40,15,4,Yummy Matzo Rolls,85,Middle Eastern,Israeli,Asian,AllRecipes,2.6676,1304.306,38.1876,128.432,saucepan||pan||oven,boil||add||boil||stir||stir||remove||cool||cool||stir||stand||preheat||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891207,3792,294.0,30,30,12,Cheese Bourekas,60,Middle Eastern,Israeli,Asian,AllRecipes,9.0076,315.9636,18.0027,23.9276,oven||sheet||bowl||bowl||fork||sheet||oven,preheat||grease||beat||mix||season||beat||brush||place||fold||transfer||brush||sprinkle||bake||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589120b,3796,253.0,70,60,11,Sambusaks (Sumboosaks) with Chickpeas,130,Middle Eastern,Israeli,Asian,AllRecipes,203.2102,2317.7863,131.0768,112.0075,bowl||skillet||skillet||cup||oven||fork,mix||cover||divide||cook||stir||heat||break||cover||cook||place||place||fold||fold||remove||drain,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589120c,3797,249.0,25,10,2,Shakshuka Middle Eastern Breakfast Dish,35,Middle Eastern,Israeli,Asian,AllRecipes,38.2263,532.4837,32.8716,29.4436,skillet||skillet,heat||heat||stir||cook||stir||stir||cook||stir||mix||cover||simmer||stir||cover||cook||remove||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891211,3802,424.0,20,10,6,Ima's Potato Salad,40,Middle Eastern,Israeli,Asian,AllRecipes,187.7125,1870.7168,63.2711,99.5442,pot,place||cover||boil||heat||heat||cover||simmer||drain||dry||chop||cool||handle||transfer||stir||mix||combine||season||serve||refrigerate,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891213,3804,66.0,15,10,50,Tahini Butter Cookies,35,Middle Eastern,Israeli,Asian,AllRecipes,164.0044,1768.315,42.7465,115.2025,oven||bowl||sheet||oven,preheat||cream||add||mix||stir||drop||bake||cool||cool,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891214,3805,579.0,90,15,8,Mom's Black-Eyed Peas,105,Middle Eastern,Lebanese,Asian,AllRecipes,201.5487,2852.1109,106.6559,190.8011,saucepan,melt||heat||cook||stir||stir||season||cook||stirring||stir||pour||cover||boil||cover||simmer||heat,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891218,3809,289.0,10,120,60,Lebanese Easter Cookies,610,Middle Eastern,Lebanese,Asian,AllRecipes,2075.2722,12399.3493,312.0523,343.0597,saucepan||bowl||bowl||bowl||bowl||bowl||cup||sheet||sheet||oven||oven||oven,melt||heat||stir||stirring||boil||remove||cool||add||stir||cover||prepare||pour||dip||knead||knead||roll||cut||place||cover||refrigerate||preheat||remove||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891219,3810,592.0,60,15,6,Lebanese Chicken and Potatoes,75,Middle Eastern,Lebanese,Asian,AllRecipes,20.8032,71.56,1.6172,0.6456,oven||dish||bowl||oven,preheat||place||season||stir||pour||cover||bake||remove||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589121a,3811,511.0,85,30,4,Mellas Family Lamb Stuffed Zucchini (Koosa),115,Middle Eastern,Lebanese,Asian,AllRecipes,28.3375,1462.362,83.1691,112.9303,knife||skillet||bowl||pot||oven,cut||combine||simmer||heat||cook||heat||stir||cook||combine||mix||place||cover||cook||simmer||serve||top,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589121c,3813,417.0,30,15,4,Kibbee Lebanese Style,45,Middle Eastern,Lebanese,Asian,AllRecipes,71.5315,1633.9272,89.5865,110.6875,oven||dish||processor||dish||oven,preheat||grease||soak||cool||place||process||divide||sprinkle||cut||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589121e,3815,73.0,10,15,16,Lebanese Garlic Butter Sauce,25,Middle Eastern,Lebanese,Asian,AllRecipes,35.637,944.94,21.5855,85.7464,processor||skillet||processor||skillet,place||melt||heat||add||cook||stir||mix||transfer||process||smooth||heat||add||simmer,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d3589121f,3816,155.0,5,20,8,Lebanese Radish Salad,25,Middle Eastern,Lebanese,Asian,AllRecipes,16.1237,74.8116,3.12,0.478,skillet||bowl||bowl,toast||heat||chop||place||whisk||drizzle||coat||stack||roll||slice||fold,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d3589122e,3831,191.0,0,15,32,Lebanese Garlic Sauce,15,Middle Eastern,Lebanese,Asian,AllRecipes,16.836,5782.0,0.854,648.5856,container||container,blend||smooth||stream||dressing,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d3589122f,3832,7.0,0,5,106,Lebanese Seven Spices,5,Middle Eastern,Lebanese,Asian,AllRecipes,122.8676,675.272,27.6374,30.7165,container,stir||store||mix,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d3589127c,3909,262.0,80,5,8,Purple Yam Jam,115,Southeast Asian,Filipino,Asian,AllRecipes,35.7808,1576.0778,108.6867,116.8484,pot,boil||cook||drain||cool||peel||melt||heat||stir||add||reduce||heat||cook||stirring||dry||pour||cook||stir||remove||heat||transfer||cool||chill,0.0,0.0,0.0,1.0,0.0
64057221a13d0d2d3589127d,3910,181.0,15,10,24,Chinky's Puto Bread,25,Southeast Asian,Filipino,Asian,AllRecipes,480.7958,4015.072,39.8064,222.0824,oven||pan||pan||pan||oven||oven||pan||pan||pan||pan||oven||oven,preheat||mix||stir||mix||pull||place||bake||remove||top,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589127e,3911,174.0,0,20,10,Melon Chiller,20,Southeast Asian,Filipino,Asian,AllRecipes,414.3632,1608.18,1.4868,0.3363,bowl,scrape||add||mix||chill,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891282,3915,139.0,17,25,24,Hot Ube Pandesal (Filipino Purple Yam Bread Rolls),148,Southeast Asian,Filipino,Asian,AllRecipes,386.6103,2747.27,101.9078,88.7628,bowl||bowl||bowl||bowl||fork||oven||bowl||plate||pan||oven,heat||place||heat||place||cover||drain||beat||place||preheat||transfer||deflate||cut||roll||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891284,3917,112.0,10,20,10,Atsara (Papaya Relish),0,Southeast Asian,Filipino,Asian,AllRecipes,212.3176,869.32,1.1904,0.3072,bowl||bowl||saucepan,toss||drain||place||combine||mix||transfer||dry||stir||boil||store,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891285,3918,296.0,20,120,15,Pan De Sal II,140,Southeast Asian,Filipino,Asian,AllRecipes,216.304,1627.824,39.979,74.3271,saucepan||bowl||bowl||bowl||oven,heat||remove||heat||add||stir||cool||add||stir||dissolve||add||stir||combine||add||stirring||knead||place||coat||cover||rise||preheat||deflate||divide||place||cover||rise||sprinkle,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891286,3919,175.0,0,0,20,Pan De Sal I,0,Southeast Asian,Filipino,Asian,AllRecipes,66.6533,727.79,0.0,54.5,bowl||bowl||cup||bowl||bowl||knife||oven,put||add||stir||dissolve||stand||mix||smooth||add||stir||add||knead||smooth||place||cover||roll||place||press||preheat||cover||rise||bake,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891287,3920,62.0,0,20,24,Empanada Dough,20,Southeast Asian,Filipino,Asian,AllRecipes,75.1206,483.74,8.0392,18.9118,bowl||bowl||knife,whisk||whisk||smooth||pour||mix||transfer||knead||brush||roll||cut||fold||seal,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589128a,3923,261.0,20,60,20,Lumpia (Shanghai version),80,Southeast Asian,Filipino,Asian,AllRecipes,39.9386,2908.6385,161.8143,230.6275,bowl||bowl||tablespoon||skillet,mix||knead||blend||cook||fold||take||fold||moisten||seal||heat||fry||fry||cut,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589128b,3924,34.0,20,30,32,Bitter Melon and Brinjal (Eggplant) Relish,110,Southeast Asian,Filipino,Asian,AllRecipes,222.7752,893.78,2.7236,0.4372,pot||bowl||pot||bowl,boil||add||boil||cook||boil||drain||rinse||toss||cover||set||stir||boil||cool||cover||refrigerate||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589128e,3927,214.0,45,30,25,Lumpia Mollica,105,Southeast Asian,Filipino,Asian,AllRecipes,21.1515,3709.6495,129.2934,341.9653,skillet||saucepan||plate,heat||heat||cook||stir||season||add||cook||stir||season||drain||grease||stir||cool||place||fold||fold||brush||press||seal||heat||fry||drain,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891290,3929,95.0,20,20,10,Rumaki,40,Southeast Asian,Filipino,Asian,AllRecipes,52.8776,1340.5763,99.9453,77.9229,bowl||skillet||oven||tray||oven,whisk||pour||place||heat||cook||slice||preheat||place||place||bake||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d35891296,3935,4.0,0,5,21,Traci's Adobo Seasoning,5,Southeast Asian,Filipino,Asian,AllRecipes,15.4852,76.6605,3.3867,2.2378,bowl,stir||store||cool||dry||place,1.0,1.0,0.0,0.0,0.0
64057221a13d0d2d35891298,3937,346.0,30,45,15,Siopao (Filipino Steamed Dumplings),115,Southeast Asian,Filipino,Asian,AllRecipes,604.4145,5209.6511,180.4645,220.3962,cup||cup||skillet||saucepan,dissolve||stir||beat||mix||place||knead||cut||heat||heat||cook||stir||stir||add||place||seal||place||spray||place||pour||boil||place||cover||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589129c,3941,584.0,45,15,6,Chicken Adobo,60,Southeast Asian,Filipino,Asian,AllRecipes,24.3411,2172.4494,456.1318,11.8868,pot||pot||pot,place||add||boil||reduce||heat||simmer||remove||season||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589129d,3942,756.0,20,15,6,Filipino Beef Steak,95,Southeast Asian,Filipino,Asian,AllRecipes,31.1456,2587.9126,365.1282,104.5465,bowl||bowl||skillet||skillet||skillet,whisk||place||pour||coat||sprinkle||mix||cover||heat||remove||remove||fry||remove||set||heat||heat||cook||stir||pour,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589129e,3943,915.0,60,10,4,Embutido,70,Southeast Asian,Filipino,Asian,AllRecipes,79.6234,1419.1147,101.2978,77.344,oven||bowl||oven,preheat||mix||season||taste||add||mix||spread||shape||bake||unwrap||slice,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d3589129f,3944,288.0,20,30,6,Dinengdeng,50,Southeast Asian,Filipino,Asian,AllRecipes,56.8822,292.451,23.7747,3.0789,fork||pot||pot,preheat||combine||boil||season||add||stir||cover||cook||stir||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912a1,3946,657.0,55,10,6,Guinataan Chicken Adobo,65,Southeast Asian,Filipino,Asian,AllRecipes,44.2751,2798.3018,419.4916,96.5345,pot||pot,combine||stir||boil||reduce||heat||cook||simmer||remove||set||cook||season||stir||cover||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912a3,3948,710.0,60,10,5,Barbecued Spareribs,70,Southeast Asian,Filipino,Asian,AllRecipes,54.0267,251.16,6.825,0.819,oven||dish||dish||oven,preheat||season||cover||bake||pour||cover||brush||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912a6,3951,111.0,135,20,6,Duck Adobo,155,Southeast Asian,Filipino,Asian,AllRecipes,31.0651,549.047,63.9225,19.378,skillet||pan||skillet||fork||skillet,season||heat||heat||add||cook||remove||cook||add||cook||stir||stir||simmer||cover||simmer||remove||cook||season||taste,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912a9,3954,159.0,25,20,5,Bitter Melon Stir-Fry,45,Southeast Asian,Filipino,Asian,AllRecipes,17.2114,966.3647,92.7416,57.1948,skillet,heat||heat||cook||mix||cook||stir||cook||add||season||stir||cook||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912ac,3957,275.0,30,20,5,Chicken Arroz Caldo (Chicken Rice Porridge),50,Southeast Asian,Filipino,Asian,AllRecipes,183.1003,3382.3163,253.6711,173.4604,pot||pot||pot||pot,heat||heat||cook||stir||add||cook||stir||stir||cover||cook||pour||add||stir||boil||cover||cook||stirring||season||garnish,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912ad,3958,129.0,30,15,10,Bopis,75,Southeast Asian,Filipino,Asian,AllRecipes,41.3856,1476.1713,83.8394,107.355,pot||pot||saucepan||pot||saucepan,place||cover||boil||cook||boil||drain||cool||combine||heat||add||season||simmer||cook||heat||heat||cook||stir||simmer||pour||cook||stir||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912af,3960,320.0,20,20,4,Savory Mussels,40,Southeast Asian,Filipino,Asian,AllRecipes,74.8935,1505.948,161.4251,58.9851,pot||pot,heat||heat||cook||stir||pour||boil||cook||boil||add||cover||simmer||open||stir,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912ba,3971,1018.0,35,15,4,Chicken Adobo with Noodles Filipino-Mexican Fusion,50,Southeast Asian,Filipino,Asian,AllRecipes,30.2181,172.0475,9.778,3.4382,pot||pot||pot||pot||pot,heat||heat||cook||add||cook||stir||cook||stir||add||stir||simmer||cook||stir||boil||cook||stirring||drain||ladle||serve,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912be,3975,369.0,15,15,10,Barbecued Pork Kebabs,150,Southeast Asian,Filipino,Asian,AllRecipes,233.9053,1001.273,23.71,1.7635,bowl,whisk||add||coat||cover||preheat||heat||thread||cook,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912d2,3995,820.0,25,20,4,Chicken Binakol,45,Southeast Asian,Filipino,Asian,AllRecipes,18.7583,318.7896,3.2902,27.4223,skillet||skillet,heat||heat||cook||stir||add||fry||stir||squash||season||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912d4,3997,491.0,15,15,10,Salpicao Jalisco,30,Southeast Asian,Filipino,Asian,AllRecipes,0.0,2733.6062,276.0806,172.8564,skillet||pan||spoon||pan||fork||dish,heat||heat||fry||remove||set||add||fry||cook||remove||mix||pour||stir||simmer,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912d7,4000,337.0,150,20,6,Filipino Pork Adobo,170,Southeast Asian,Filipino,Asian,AllRecipes,48.563,4600.8818,187.5768,400.2627,saucepan,stir||add||boil||heat||reduce||heat||cover||simmer||stir||add,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912d8,4001,738.0,50,15,4,Chicken Teriyaki,65,Southeast Asian,Filipino,Asian,AllRecipes,220.4895,12460.4853,540.763,1038.1488,oven||saucepan||dish||oven||oven,preheat||stir||add||boil||cook||dry||arrange||season||bake||pour||brush,0.0,0.0,0.0,0.0,0.0
64057221a13d0d2d358912db,4004,340.0,50,10,3,Jeera Fried Rice,60,Indian Subcontinent,Indian,Asian,AllRecipes,21.8836,337.5776,2.8364,28.7133,pan||pan,wash||heat||add||fry||drain||set||stir||drain||add||add||stir||add||stir||add||boil||simmer||serve,0.0,0.0,0.0,0.0,0.0
